deeplink,image_url,price,product_id,product_name,brand,Colour,gender,description
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Sheath+Dress&wgtarget=http://www.julesb.co.uk/sheath-dress-p749053,http://www.julesb.co.uk/images/sheath-dress-p749053-1113892_medium.jpg,227.50,749053,"Sheath Dress",Milly,"Black & White",Female,"Sheath Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Meteor+Top&wgtarget=http://www.julesb.co.uk/meteor-top-p749093,http://www.julesb.co.uk/images/meteor-top-p749093-1047076_medium.jpg,50.00,749093,"Meteor Top","Diego Reiga","Black > Ecru",Female,"Meteor Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Satin+T-Shirt&wgtarget=http://www.julesb.co.uk/satin-tshirt-p750807,http://www.julesb.co.uk/images/satin-tshirt-p750807-1334815_medium.jpg,112.50,750807,"Satin T-Shirt",Vince,"Black > Ivory",Female,"Satin T-Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Colour+Block+Silk+Shirt&wgtarget=http://www.julesb.co.uk/colour-block-silk-shirt-p750837,http://www.julesb.co.uk/images/colour-block-silk-shirt-p750837-1252630_medium.jpg,132.50,750837,"Colour Block Silk Shirt",Vince,"Blk/grey > Blk/nude",Female,"Colour Block Silk Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Structured+Jersey+Top&wgtarget=http://www.julesb.co.uk/structured-jersey-top-p751080,http://www.julesb.co.uk/images/structured-jersey-top-p751080-1270894_medium.jpg,92.50,751080,"Structured Jersey Top","Isabel de Pedro","Charcoal > Black",Female,"Structured Jersey Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Splash+Jersey+Dress&wgtarget=http://www.julesb.co.uk/splash-jersey-dress-p751101,http://www.julesb.co.uk/images/splash-jersey-dress-p751101-1443649_medium.jpg,137.50,751101,"Splash Jersey Dress","Isabel de Pedro","Red > Natural",Female,"Splash Jersey Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Herringbone+Round+Neck+Dress&wgtarget=http://www.julesb.co.uk/herringbone-round-neck-dress-p751168,http://www.julesb.co.uk/images/herringbone-round-neck-dress-p751168-1259665_medium.jpg,97.50,751168,"Herringbone Round Neck Dress","Isabel de Pedro",Black,Female,"Herringbone Round Neck Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ginger+Printed+Shirt&wgtarget=http://www.julesb.co.uk/ginger-printed-shirt-p751281,http://www.julesb.co.uk/images/ginger-printed-shirt-p751281-1311570_medium.jpg,80.00,751281,"Ginger Printed Shirt","2nd Day",Black,Female,"Ginger Printed Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Abstract+Cille+Top&wgtarget=http://www.julesb.co.uk/abstract-cille-top-p751308,http://www.julesb.co.uk/images/abstract-cille-top-p751308-1382216_medium.jpg,70.00,751308,"Abstract Cille Top","2nd Day",White,Female,"Abstract Cille Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Long+Sleeved+New+Drape+Tunic&wgtarget=http://www.julesb.co.uk/long-sleeved-new-drape-tunic-p751419,http://www.julesb.co.uk/images/long-sleeved-new-drape-tunic-p751419-1406322_medium.jpg,157.50,751419,"Long Sleeved New Drape Tunic","Vivienne Westwood Anglomania","Black > Grey",Female,"Long Sleeved New Drape Tunic"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Thrill+Tie+Shirt&wgtarget=http://www.julesb.co.uk/thrill-tie-shirt-p751445,http://www.julesb.co.uk/images/thrill-tie-shirt-p751445-1289605_medium.jpg,142.50,751445,"Thrill Tie Shirt",High,Black,Female,"Thrill Tie Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Demand+Floral+Shirt&wgtarget=http://www.julesb.co.uk/demand-floral-shirt-p751449,http://www.julesb.co.uk/images/demand-floral-shirt-p751449-1319134_medium.jpg,122.50,751449,"Demand Floral Shirt",High,Brown,Female,"Demand Floral Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Contrast+Trim+Shirt&wgtarget=http://www.julesb.co.uk/silk-contrast-trim-shirt-p753194,http://www.julesb.co.uk/images/silk-contrast-trim-shirt-p753194-1334505_medium.jpg,115.00,753194,"Silk Contrast Trim Shirt","Farhi by Nicole Farhi",Blue,Female,"Silk Contrast Trim Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=V-Neck+Long+Sleeved+Top&wgtarget=http://www.julesb.co.uk/v-neck-long-sleeved-top-p753237,http://www.julesb.co.uk/images/v-neck-long-sleeved-top-p753237-1330792_medium.jpg,37.50,753237,"V-Neck Long Sleeved Top","Farhi by Nicole Farhi","Dark Red",Female,"V-Neck Long Sleeved Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Crepe+Shirt&wgtarget=http://www.julesb.co.uk/silk-crepe-shirt-p754854,http://www.julesb.co.uk/images/silk-crepe-shirt-p754854-1396558_medium.jpg,185.00,754854,"Silk Crepe Shirt","McQ Alexander McQueen",Black,Female,"Silk Crepe Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Copper+Fleck+T-Shirt&wgtarget=http://www.julesb.co.uk/copper-fleck-tshirt-p754958,http://www.julesb.co.uk/images/copper-fleck-tshirt-p754958-1385682_medium.jpg,55.00,754958,"Copper Fleck T-Shirt","Armani Jeans",Black,Female,"Copper Fleck T-Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Key+Hole+Back+Dress&wgtarget=http://www.julesb.co.uk/key-hole-back-dress-p755201,http://www.julesb.co.uk/images/key-hole-back-dress-p755201-1401943_medium.jpg,170.00,755201,"Key Hole Back Dress",MSGM,"Dark Grey",Female,"Key Hole Back Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Diamond+Print+Shirt&wgtarget=http://www.julesb.co.uk/silk-diamond-print-shirt-p755230,http://www.julesb.co.uk/images/silk-diamond-print-shirt-p755230-1268111_medium.jpg,170.00,755230,"Silk Diamond Print Shirt",MSGM,Blk/grey,Female,"Silk Diamond Print Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Logo+Silk+Shirt&wgtarget=http://www.julesb.co.uk/logo-silk-shirt-p755236,http://www.julesb.co.uk/images/logo-silk-shirt-p755236-1361232_medium.jpg,157.50,755236,"Logo Silk Shirt",MSGM,Khaki,Female,"Logo Silk Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Punto+Milano+Dress&wgtarget=http://www.julesb.co.uk/punto-milano-dress-p755259,http://www.julesb.co.uk/images/punto-milano-dress-p755259-1402048_medium.jpg,110.00,755259,"Punto Milano Dress",MSGM,Coral,Female,"Punto Milano Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Check+%26+Leopard+Print+Silk+Shirt&wgtarget=http://www.julesb.co.uk/check-and-leopard-print-silk-shirt-p755267,http://www.julesb.co.uk/images/check-and-leopard-print-silk-shirt-p755267-1362308_medium.jpg,162.50,755267,"Check & Leopard Print Silk Shirt",MSGM,Pink,Female,"Check & Leopard Print Silk Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Patch+Flower+Shirt&wgtarget=http://www.julesb.co.uk/patch-flower-shirt-p755279,http://www.julesb.co.uk/images/patch-flower-shirt-p755279-1361187_medium.jpg,162.50,755279,"Silk Patch Flower Shirt",MSGM,"Multi Coloured",Female,"Silk Patch Flower Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Helly+Round+Neck+Top&wgtarget=http://www.julesb.co.uk/helly-round-neck-top-p756725,http://www.julesb.co.uk/images/helly-round-neck-top-p756725-1227145_medium.jpg,17.50,756725,"Helly Round Neck Top",Backstage,"Pink > Black > White > Purple",Female,"Helly Round Neck Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Circle+Embossed+Calla+Top&wgtarget=http://www.julesb.co.uk/circle-embossed-calla-top-p756818,http://www.julesb.co.uk/images/circle-embossed-calla-top-p756818-1234820_medium.jpg,40.00,756818,"Circle Embossed Calla Top",Backstage,"Red > Black",Female,"Circle Embossed Calla Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mary+Batwing+Top&wgtarget=http://www.julesb.co.uk/mary-batwing-top-p756980,http://www.julesb.co.uk/images/mary-batwing-top-p756980-1320258_medium.jpg,35.00,756980,"Mary Batwing Top",Backstage,"Red > Black > Purple",Female,"Mary Batwing Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Diletta+Dress&wgtarget=http://www.julesb.co.uk/diletta-dress-p757041,http://www.julesb.co.uk/images/diletta-dress-p757041-1341116_medium.jpg,99.50,757041,"Diletta Dress",Oska,,Female,"Diletta Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Danja+Shirt&wgtarget=http://www.julesb.co.uk/danja-shirt-p757777,http://www.julesb.co.uk/images/danja-shirt-p757777-1264761_medium.jpg,39.00,757777,"Danja Shirt",Oska,,Female,"Danja Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Drita+Long+Sleeved+Top&wgtarget=http://www.julesb.co.uk/drita-long-sleeved-top-p757803,http://www.julesb.co.uk/images/drita-long-sleeved-top-p757803-1325827_medium.jpg,61.00,757803,"Drita Long Sleeved Top",Oska,,Female,"Drita Long Sleeved Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Dade+Long+Shirt&wgtarget=http://www.julesb.co.uk/dade-long-sleeve-shirt-p757840,http://www.julesb.co.uk/images/dade-long-sleeve-shirt-p757840-1342643_medium.jpg,80.50,757840,"Dade Long Shirt",Oska,,Female,"Dade Long Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Dakin+Striped+Top&wgtarget=http://www.julesb.co.uk/dakin-striped-top-p757849,http://www.julesb.co.uk/images/dakin-striped-top-p757849-1317884_medium.jpg,47.50,757849,"Dakin Striped Top",Oska,,Female,"Dakin Striped Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Puzzle+Print+Dress&wgtarget=http://www.julesb.co.uk/marc-by-marc-jacobs-puzzle-print-dress-p758513,http://www.julesb.co.uk/images/marc-by-marc-jacobs-puzzle-print-dress-p758513-1648026_medium.jpg,192.50,758513,"Puzzle Print Dress","Marc by Marc Jacobs","Multi Coloured",Female,"Puzzle Print Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mareika+Silk+Tulip+Dress&wgtarget=http://www.julesb.co.uk/marc-by-marc-jacobs-mareika-silk-tulip-dress-p758543,http://www.julesb.co.uk/images/marc-by-marc-jacobs-mareika-silk-tulip-dress-p758543-1648068_medium.jpg,220.00,758543,"Mareika Silk Tulip Dress","Marc by Marc Jacobs",Red,Female,"Mareika Silk Tulip Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Zig+Zag+Mini+Dress&wgtarget=http://www.julesb.co.uk/zig-zag-mini-dress-p758846,http://www.julesb.co.uk/images/zig-zag-mini-dress-p758846-1396492_medium.jpg,297.50,758846,"Zig Zag Mini Dress","M Missoni","Multi Coloured",Female,"Zig Zag Mini Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Dora+Dress&wgtarget=http://www.julesb.co.uk/dora-dress-p759331,http://www.julesb.co.uk/images/dora-dress-p759331-1402033_medium.jpg,157.50,759331,"Dora Dress",Joseph,"Black & Cream",Female,"Dora Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Anya+Crepe+Dress&wgtarget=http://www.julesb.co.uk/anya-crepe-dress-p759340,http://www.julesb.co.uk/images/anya-crepe-dress-p759340-1401966_medium.jpg,187.50,759340,"Anya Crepe Dress",Joseph,Red,Female,"Anya Crepe Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Long+Sleeve+Jersey+Top&wgtarget=http://www.julesb.co.uk/long-sleeve-jersey-top-p759424,http://www.julesb.co.uk/images/long-sleeve-jersey-top-p759424-1333752_medium.jpg,47.50,759424,"Long Sleeve Jersey Top","T by Alexander Wang","Brown > Black > Green",Female,"Long Sleeve Jersey Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Bind+Trim+Shirt&wgtarget=http://www.julesb.co.uk/silk-bind-trim-shirt-p759438,http://www.julesb.co.uk/images/silk-bind-trim-shirt-p759438-1288889_medium.jpg,157.50,759438,"Silk Bind Trim Shirt","T by Alexander Wang",Black,Female,"Silk Bind Trim Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Supima+Leather+Patch+Pocket+Top&wgtarget=http://www.julesb.co.uk/supima-leather-pocket-p759456,http://www.julesb.co.uk/images/supima-leather-pocket-p759456-1335650_medium.jpg,67.50,759456,"Supima Leather Patch Pocket Top","T by Alexander Wang","Black > White > Grey",Female,"Supima Leather Patch Pocket Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Panel+Feature+Top&wgtarget=http://www.julesb.co.uk/panel-feature-top-p760206,http://www.julesb.co.uk/images/panel-feature-top-p760206-1333137_medium.jpg,112.50,760206,"Panel Feature Top","Helmut Lang","Black & White",Female,"Panel Feature Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Front+Tunic&wgtarget=http://www.julesb.co.uk/silk-front-top-p761441,http://www.julesb.co.uk/images/silk-front-top-p761441-1402337_medium.jpg,87.50,761441,"Silk Front Tunic","Hoss Intropia","Multi Coloured",Female,"Silk Front Tunic"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Camouflage+Shirt+Layered+Waistcoat&wgtarget=http://www.julesb.co.uk/camouflage-layered-waistcoat-p761664,http://www.julesb.co.uk/images/camouflage-layered-waistcoat-p761664-1271155_medium.jpg,120.00,761664,"Camouflage Shirt Layered Waistcoat","Ivan Grundahl","Multi Coloured",Female,"Camouflage Shirt Layered Waistcoat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Silk+Lined+Egg+Top&wgtarget=http://www.julesb.co.uk/silk-lined-egg-top-p761855,http://www.julesb.co.uk/images/silk-lined-egg-top-p761855-1401307_medium.jpg,122.50,761855,"Silk Lined Egg Top","Rag & Bone","Black > Cream",Female,"Silk Lined Egg Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Solo+Dress&wgtarget=http://www.julesb.co.uk/solo-dress-p761883,http://www.julesb.co.uk/images/solo-dress-p761883-1419797_medium.jpg,147.50,761883,"Solo Dress","Rag & Bone",Black,Female,"Solo Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Janka+Bodycon+Dress&wgtarget=http://www.julesb.co.uk/janka-bodycon-dress-p761949,http://www.julesb.co.uk/images/janka-bodycon-dress-p761949-1424638_medium.jpg,77.50,761949,"Janka Bodycon Dress",Velvet,"Black > Grey",Female,"Janka Bodycon Dress"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ruby+Pearl+Shirt&wgtarget=http://www.julesb.co.uk/ruby-pearl-shirt-p764343,http://www.julesb.co.uk/images/ruby-pearl-shirt-p764343-1309850_medium.jpg,50.00,764343,"Ruby Pearl Shirt","Diego Reiga","Black > White",Female,"Ruby Pearl Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ovale+Sheer+Shirt&wgtarget=http://www.julesb.co.uk/ovale-sheer-shirt-p764352,http://www.julesb.co.uk/images/ovale-sheer-shirt-p764352-1308168_medium.jpg,47.50,764352,"Ovale Sheer Shirt","Diego Reiga","Black > White",Female,"Ovale Sheer Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Faith+Front+Tie+Top&wgtarget=http://www.julesb.co.uk/oska-faith-front-tie-top-p765100,http://www.julesb.co.uk/images/oska-faith-front-tie-top-p765100-1568626_medium.jpg,74.50,765100,"Faith Front Tie Top",Oska,,Female,"Faith Front Tie Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Binia+Vest+Top&wgtarget=http://www.julesb.co.uk/oska-binia-vest-top-p766561,http://www.julesb.co.uk/images/oska-binia-vest-top-p766561-1598007_medium.jpg,34.50,766561,"Binia Vest Top",Oska,,Female,"Binia Vest Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Convex+Leather+Trim+Shirt&wgtarget=http://www.julesb.co.uk/helmut-lang-convex-leather-trim-shirt-p766779,http://www.julesb.co.uk/images/helmut-lang-convex-leather-trim-shirt-p766779-1541568_medium.jpg,167.50,766779,"Convex Leather Trim Shirt","Helmut Lang",Black,Female,"Convex Leather Trim Shirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Soft+Draped+Top&wgtarget=http://www.julesb.co.uk/helmut-lang-soft-draped-top-p766783,http://www.julesb.co.uk/images/helmut-lang-soft-draped-top-p766783-1541447_medium.jpg,125.00,766783,"Soft Draped Top","Helmut Lang",Taupe,Female,"Soft Draped Top"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Kinetic+Jersey+Tank+Top&wgtarget=http://www.julesb.co.uk/helmut-lang-kinetic-jersey-tank-top-p766797,http://www.julesb.co.uk/images/helmut-lang-kinetic-jersey-tank-top-p766797-1633945_medium.jpg,84.99,766797,"Kinetic Jersey Tank Top","Helmut Lang","Black > White",Female,"Kinetic Jersey Tank Top"
